n_gates,max_dbz,area30,area40,top30_km,cen_lat,cen_lon,radar,hour,key
38565,53.5,5376.0,739.0,9.689,33.5833180265456,-113.7188571224944,KIWA,8.48361111111111,2023/09/01/KIWA/KIWA20230901_082901_V06
39958,55.5,5543.0,814.0,9.706,33.574533545102454,-113.7288054649331,KIWA,8.56638888888889,2023/09/01/KIWA/KIWA20230901_083359_V06
41025,52.5,4844.0,685.0,9.689,33.56620261128709,-113.7366058396099,KIWA,8.649166666666666,2023/09/01/KIWA/KIWA20230901_083857_V06
36266,50.0,3576.0,475.0,9.832,33.60660743908938,-113.77463041204878,KIWA,8.728055555555555,2023/09/01/KIWA/KIWA20230901_084341_V06
35348,51.0,2994.0,454.0,11.558,33.58817366995836,-113.75103252143803,KIWA,8.814722222222223,2023/09/01/KIWA/KIWA20230901_084853_V06
33168,49.0,2224.0,320.0,10.136,33.556734071143595,-113.7151893329345,KIWA,8.901944444444444,2023/09/01/KIWA/KIWA20230901_085407_V06
32614,46.0,1739.0,77.0,10.361,33.5617997456945,-113.6989279665186,KIWA,8.988888888888889,2023/09/01/KIWA/KIWA20230901_085920_V06
32303,47.0,1732.0,64.0,10.512,33.69095889055428,-113.83432425149621,KIWA,9.072222222222223,2023/09/01/KIWA/KIWA20230901_090420_V06
31897,48.5,1618.0,111.0,10.26,33.829837988898895,-113.91936920862551,KIWA,9.155555555555557,2023/09/01/KIWA/KIWA20230901_090920_V06
30896,53.5,1668.0,245.0,9.812,33.93248364064712,-113.98695281253471,KIWA,9.23861111111111,2023/09/01/KIWA/KIWA20230901_091419_V06
28690,53.5,1051.0,153.0,10.001,34.01009382173947,-114.0118667515288,KIWA,9.322222222222223,2023/09/01/KIWA/KIWA20230901_091920_V06
28462,48.0,602.0,45.0,10.136,33.99173174049191,-114.00934350269942,KIWA,9.409444444444444,2023/09/01/KIWA/KIWA20230901_092434_V06
29238,44.5,666.0,16.0,10.156,33.93272028759753,-114.06512761748897,KIWA,9.492777777777777,2023/09/01/KIWA/KIWA20230901_092934_V06
28671,44.5,905.0,38.0,10.081,33.909064962314964,-114.0862800217977,KIWA,9.57611111111111,2023/09/01/KIWA/KIWA20230901_093434_V06
28291,42.5,997.0,13.0,9.714,33.84954091232603,-113.95152243054537,KIWA,9.659722222222223,2023/09/01/KIWA/KIWA20230901_093935_V06
26550,41.5,1466.0,10.0,10.871,33.78387707707678,-113.78633843232349,KIWA,9.742777777777777,2023/09/01/KIWA/KIWA20230901_094434_V06
25089,44.5,1800.0,46.0,9.882,33.752119225864895,-113.65716136888989,KIWA,9.82611111111111,2023/09/01/KIWA/KIWA20230901_094934_V06
23980,45.0,2052.0,62.0,9.893,33.75410666777947,-113.6116955781649,KIWA,9.909444444444444,2023/09/01/KIWA/KIWA20230901_095434_V06
22114,44.5,1821.0,36.0,9.726,33.763073567402195,-113.59417842912022,KIWA,9.996666666666666,2023/09/01/KIWA/KIWA20230901_095948_V06
19253,45.5,1398.0,33.0,9.918,33.77854607445134,-113.62367171008749,KIWA,10.087222222222223,2023/09/01/KIWA/KIWA20230901_100514_V06
16598,49.5,1122.0,65.0,7.499,33.78913558682633,-113.68018461118686,KIWA,10.178055555555554,2023/09/01/KIWA/KIWA20230901_101041_V06
14319,46.0,907.0,44.0,7.487,33.77038084097529,-113.74142442756018,KIWA,10.26888888888889,2023/09/01/KIWA/KIWA20230901_101608_V06
12666,44.0,871.0,26.0,7.569,33.76228865616339,-113.73620366041655,KIWA,10.359722222222222,2023/09/01/KIWA/KIWA20230901_102135_V06
11082,47.5,754.0,18.0,7.184,33.77327376696379,-113.72060779529599,KIWA,10.450277777777776,2023/09/01/KIWA/KIWA20230901_102701_V06
10367,47.5,622.0,52.0,7.393,33.786381903606404,-113.70553335555566,KIWA,10.54138888888889,2023/09/01/KIWA/KIWA20230901_103229_V06
12831,45.5,671.0,45.0,7.346,33.7619164593965,-113.66816375725455,KIWA,10.632222222222223,2023/09/01/KIWA/KIWA20230901_103756_V06
13785,42.0,580.0,7.0,7.125,33.72333502475388,-113.6327521691781,KIWA,10.716666666666667,2023/09/01/KIWA/KIWA20230901_104300_V06
14045,43.5,586.0,5.0,7.194,33.761534814713826,-113.63725079987593,KIWA,10.801388888888889,2023/09/01/KIWA/KIWA20230901_104805_V06
13373,39.5,178.0,0.0,6.202,33.80204865084208,-113.63651495760364,KIWA,10.886111111111111,2023/09/01/KIWA/KIWA20230901_105310_V06
15078,42.5,253.0,3.0,7.253,33.850256655413865,-113.63851286056145,KIWA,10.976666666666667,2023/09/01/KIWA/KIWA20230901_105836_V06
15427,42.5,296.0,14.0,7.125,33.86338549568998,-113.63119261217373,KIWA,11.067499999999999,2023/09/01/KIWA/KIWA20230901_110403_V06
15324,46.5,411.0,32.0,7.322,33.87200426025545,-113.63706410229643,KIWA,11.158333333333333,2023/09/01/KIWA/KIWA20230901_110930_V06
15756,45.5,529.0,41.0,7.369,33.88134446813614,-113.63884775677818,KIWA,11.249166666666666,2023/09/01/KIWA/KIWA20230901_111457_V06
16164,47.5,609.0,62.0,7.219,33.853772186637954,-113.63900769688256,KIWA,11.340277777777779,2023/09/01/KIWA/KIWA20230901_112025_V06
16174,45.5,748.0,43.0,7.15,33.8375565527699,-113.65153579513077,KIWA,11.431111111111111,2023/09/01/KIWA/KIWA20230901_112552_V06
16402,44.5,845.0,51.0,7.127,33.852360047356626,-113.65000934801719,KIWA,11.521666666666668,2023/09/01/KIWA/KIWA20230901_113118_V06
14910,45.5,1033.0,68.0,7.184,33.825746725456966,-113.65534705170408,KIWA,11.61,2023/09/01/KIWA/KIWA20230901_113636_V06
11831,46.5,935.0,73.0,7.311,33.83347009677225,-113.65050102021121,KIWA,11.719166666666666,2023/09/01/KIWA/KIWA20230901_114309_V06
10313,45.0,860.0,58.0,7.218,33.84707454870651,-113.64009511047277,KIWA,11.807500000000001,2023/09/01/KIWA/KIWA20230901_114827_V06
9484,47.5,847.0,48.0,7.104,33.85308639979617,-113.63611119795694,KIWA,11.893888888888888,2023/09/01/KIWA/KIWA20230901_115338_V06
8944,47.5,815.0,55.0,7.183,33.8651041419908,-113.62576049335235,KIWA,11.980277777777777,2023/09/01/KIWA/KIWA20230901_115849_V06
7951,42.0,588.0,9.0,6.843,33.87315956373501,-113.6155504762418,KIWA,12.06638888888889,2023/09/01/KIWA/KIWA20230901_120359_V06
7292,41.0,330.0,1.0,5.854,33.86595164316042,-113.60397839074574,KIWA,12.152777777777779,2023/09/01/KIWA/KIWA20230901_120910_V06
6591,37.0,225.0,0.0,5.602,33.88509121894361,-113.602271709351,KIWA,12.235277777777776,2023/09/01/KIWA/KIWA20230901_121407_V06
5353,36.0,65.0,0.0,4.664,33.899032715297324,-113.60505718324147,KIWA,12.317777777777778,2023/09/01/KIWA/KIWA20230901_121904_V06
4536,35.0,10.0,0.0,4.814,33.91709186148413,-113.62333124761008,KIWA,12.402222222222223,2023/09/01/KIWA/KIWA20230901_122408_V06
3424,36.5,17.0,0.0,4.881,33.94043224337446,-113.62833756973134,KIWA,12.48472222222222,2023/09/01/KIWA/KIWA20230901_122905_V06
2950,33.5,8.0,0.0,4.699,33.97898755644481,-113.64314253432728,KIWA,12.566111111111113,2023/09/01/KIWA/KIWA20230901_123358_V06
2471,29.0,0.0,0.0,nan,nan,nan,KIWA,12.646666666666667,2023/09/01/KIWA/KIWA20230901_123848_V06
2217,28.0,0.0,0.0,nan,nan,nan,KIWA,12.73,2023/09/01/KIWA/KIWA20230901_124348_V06
1990,30.5,2.0,0.0,4.405,33.93039144429494,-113.60280749864991,KIWA,12.813055555555556,2023/09/01/KIWA/KIWA20230901_124847_V06
1541,30.5,2.0,0.0,4.405,33.90280095452034,-113.59463399332857,KIWA,12.896666666666667,2023/09/01/KIWA/KIWA20230901_125348_V06
1455,29.5,0.0,0.0,nan,nan,nan,KIWA,12.97638888888889,2023/09/01/KIWA/KIWA20230901_125835_V06
1618,29.5,0.0,0.0,nan,nan,nan,KIWA,13.048055555555555,2023/09/01/KIWA/KIWA20230901_130253_V06
1732,31.5,6.0,0.0,6.134,33.56584733186444,-113.8393246775987,KIWA,13.120000000000001,2023/09/01/KIWA/KIWA20230901_130712_V06
2017,39.0,34.0,0.0,5.467,33.74428994757977,-113.64580469659752,KIWA,13.19138888888889,2023/09/01/KIWA/KIWA20230901_131129_V06
2850,39.5,55.0,0.0,5.602,33.75399373488149,-113.6431419531749,KIWA,13.263055555555555,2023/09/01/KIWA/KIWA20230901_131547_V06
3672,38.5,59.0,0.0,7.102,33.73949569510894,-113.67541996170445,KIWA,13.334722222222222,2023/09/01/KIWA/KIWA20230901_132005_V06
4523,47.0,210.0,33.0,7.113,33.7818477405147,-113.64845274862334,KIWA,13.40611111111111,2023/09/01/KIWA/KIWA20230901_132422_V06
5424,46.0,336.0,27.0,6.944,33.806140654527454,-113.61551562312823,KIWA,13.474166666666667,2023/09/01/KIWA/KIWA20230901_132827_V06
5521,45.5,394.0,46.0,7.013,33.81465981356553,-113.61733912313547,KIWA,13.543888888888889,2023/09/01/KIWA/KIWA20230901_133238_V06
5089,45.5,281.0,18.0,6.784,33.83679928390692,-113.63170615065468,KIWA,13.6175,2023/09/01/KIWA/KIWA20230901_133703_V06
4340,44.0,148.0,3.0,5.757,33.85694319857763,-113.62739496637423,KIWA,13.690833333333334,2023/09/01/KIWA/KIWA20230901_134127_V06
3848,37.5,92.0,0.0,5.748,33.86905833169762,-113.6195208606385,KIWA,13.764166666666666,2023/09/01/KIWA/KIWA20230901_134551_V06
3668,42.5,108.0,2.0,5.703,33.859833151569376,-113.62019419242591,KIWA,13.83388888888889,2023/09/01/KIWA/KIWA20230901_135002_V06
3467,38.5,81.0,0.0,5.906,33.86035817305442,-113.69929795378269,KIWA,13.905555555555557,2023/09/01/KIWA/KIWA20230901_135420_V06
3412,38.5,43.0,0.0,13.911,33.89391613677074,-113.89381174313135,KIWA,13.976944444444445,2023/09/01/KIWA/KIWA20230901_135837_V06
3306,34.0,18.0,0.0,5.658,33.85783649461256,-113.84704304709824,KIWA,14.046666666666667,2023/09/01/KIWA/KIWA20230901_140248_V06
2545,35.5,17.0,0.0,6.425,33.83217811983075,-113.91657938797891,KIWA,14.116111111111111,2023/09/01/KIWA/KIWA20230901_140658_V06
2040,30.5,2.0,0.0,5.464,33.85809656245323,-113.96007451920323,KIWA,14.1875,2023/09/01/KIWA/KIWA20230901_141115_V06
1812,30.5,1.0,0.0,5.407,33.7587425165758,-114.00612756854463,KIWA,14.258888888888889,2023/09/01/KIWA/KIWA20230901_141532_V06
1846,32.0,5.0,0.0,5.496,33.79851330555482,-114.01803955204282,KIWA,14.33,2023/09/01/KIWA/KIWA20230901_141948_V06
1741,37.5,16.0,0.0,5.496,33.81121957585802,-114.01040952041451,KIWA,14.398333333333333,2023/09/01/KIWA/KIWA20230901_142354_V06
1655,35.5,15.0,0.0,5.306,33.857695083120156,-113.95401726921759,KIWA,14.466111111111111,2023/09/01/KIWA/KIWA20230901_142758_V06
1075,35.5,7.0,0.0,5.337,33.872411467940985,-113.94593553152137,KIWA,14.536388888888888,2023/09/01/KIWA/KIWA20230901_143211_V06
721,30.5,2.0,0.0,5.354,33.89614600069235,-113.92940746999827,KIWA,14.60611111111111,2023/09/01/KIWA/KIWA20230901_143622_V06
638,31.0,2.0,0.0,5.267,33.89947889527389,-113.91397341760606,KIWA,14.67611111111111,2023/09/01/KIWA/KIWA20230901_144034_V06
539,31.0,1.0,0.0,5.349,34.08794714636884,-113.91631468010829,KIWA,14.74611111111111,2023/09/01/KIWA/KIWA20230901_144446_V06
676,44.5,6.0,3.0,10.338,33.83893520333336,-115.32837505637139,KIWA,14.81861111111111,2023/09/01/KIWA/KIWA20230901_144907_V06
897,30.5,1.0,0.0,8.662,34.142209772646076,-114.8483320977193,KIWA,14.890833333333333,2023/09/01/KIWA/KIWA20230901_145327_V06
654,27.0,0.0,0.0,nan,nan,nan,KIWA,14.960833333333333,2023/09/01/KIWA/KIWA20230901_145739_V06
445,27.0,0.0,0.0,nan,nan,nan,KIWA,15.031111111111112,2023/09/01/KIWA/KIWA20230901_150152_V06
301,26.0,0.0,0.0,nan,nan,nan,KIWA,15.100833333333332,2023/09/01/KIWA/KIWA20230901_150603_V06
166,20.5,0.0,0.0,nan,nan,nan,KIWA,15.170833333333333,2023/09/01/KIWA/KIWA20230901_151015_V06
192,25.5,0.0,0.0,nan,nan,nan,KIWA,15.240833333333333,2023/09/01/KIWA/KIWA20230901_151427_V06
157,23.0,0.0,0.0,nan,nan,nan,KIWA,15.313333333333334,2023/09/01/KIWA/KIWA20230901_151848_V06
157,24.0,0.0,0.0,nan,nan,nan,KIWA,15.385555555555555,2023/09/01/KIWA/KIWA20230901_152308_V06
238,27.0,0.0,0.0,nan,nan,nan,KIWA,15.455833333333333,2023/09/01/KIWA/KIWA20230901_152721_V06
197,23.5,0.0,0.0,nan,nan,nan,KIWA,15.528333333333334,2023/09/01/KIWA/KIWA20230901_153142_V06
225,23.0,0.0,0.0,nan,nan,nan,KIWA,15.601111111111111,2023/09/01/KIWA/KIWA20230901_153604_V06
323,25.5,0.0,0.0,nan,nan,nan,KIWA,15.67361111111111,2023/09/01/KIWA/KIWA20230901_154025_V06
405,29.0,0.0,0.0,nan,nan,nan,KIWA,15.74611111111111,2023/09/01/KIWA/KIWA20230901_154446_V06
501,29.5,0.0,0.0,nan,nan,nan,KIWA,15.81861111111111,2023/09/01/KIWA/KIWA20230901_154907_V06
605,30.0,2.0,0.0,9.123,34.084148994438294,-114.91845621000991,KIWA,15.891388888888889,2023/09/01/KIWA/KIWA20230901_155329_V06
651,42.0,5.0,2.0,12.716,34.09847023030764,-115.26261546944383,KIWA,15.96361111111111,2023/09/01/KIWA/KIWA20230901_155749_V06
743,27.5,0.0,0.0,nan,nan,nan,KIWA,16.03638888888889,2023/09/01/KIWA/KIWA20230901_160211_V06
1021,32.5,5.0,0.0,8.967,34.303061574104646,-114.65037629058129,KIWA,16.10611111111111,2023/09/01/KIWA/KIWA20230901_160622_V06
1065,35.0,29.0,0.0,9.085,34.31542106441161,-114.54664576611849,KIWA,16.178611111111113,2023/09/01/KIWA/KIWA20230901_161043_V06
878,34.5,6.0,0.0,9.048,34.33803128519852,-114.7984568656019,KIWA,16.24638888888889,2023/09/01/KIWA/KIWA20230901_161447_V06
768,30.5,1.0,0.0,9.232,33.92129149147414,-114.99794625089078,KIWA,16.31638888888889,2023/09/01/KIWA/KIWA20230901_161859_V06
813,34.0,7.0,0.0,9.256,33.92024757343136,-114.99659308323592,KIWA,16.386666666666667,2023/09/01/KIWA/KIWA20230901_162312_V06
682,35.5,10.0,0.0,8.661,34.35032522197835,-114.69448935419891,KIWA,16.45638888888889,2023/09/01/KIWA/KIWA20230901_162723_V06
633,38.0,24.0,0.0,9.655,34.3889991091585,-114.69147730618026,KIWA,16.529722222222222,2023/09/01/KIWA/KIWA20230901_163147_V06
719,41.5,56.0,2.0,8.774,34.40771073613048,-114.68129892598904,KIWA,16.597777777777775,2023/09/01/KIWA/KIWA20230901_163552_V06
812,39.5,59.0,0.0,8.774,34.41524322950009,-114.67735507252797,KIWA,16.66916666666667,2023/09/01/KIWA/KIWA20230901_164009_V06
906,39.0,64.0,0.0,8.921,34.42274319020165,-114.60834585676005,KIWA,16.73888888888889,2023/09/01/KIWA/KIWA20230901_164420_V06
719,40.0,64.0,1.0,8.877,34.41882532820624,-114.53127498697285,KIWA,16.8125,2023/09/01/KIWA/KIWA20230901_164845_V06
521,37.5,26.0,0.0,8.763,34.43664007497617,-114.65201996472648,KIWA,16.88611111111111,2023/09/01/KIWA/KIWA20230901_165310_V06
493,41.0,30.0,1.0,8.797,34.36991674262795,-114.69795776379942,KIWA,16.959444444444443,2023/09/01/KIWA/KIWA20230901_165734_V06
561,36.0,24.0,0.0,8.842,34.34163627179739,-114.72207660998625,KIWA,17.039166666666667,2023/09/01/KIWA/KIWA20230901_170221_V06
498,45.5,40.0,4.0,10.338,34.23022119423926,-114.85566528240656,KIWA,17.11527777777778,2023/09/01/KIWA/KIWA20230901_170655_V06
507,35.5,12.0,0.0,8.82,34.303349817703086,-114.75220205284224,KIWA,17.19472222222222,2023/09/01/KIWA/KIWA20230901_171141_V06
467,42.5,25.0,1.0,8.842,34.31675801096654,-114.74962466919979,KIWA,17.27472222222222,2023/09/01/KIWA/KIWA20230901_171629_V06
472,35.0,13.0,0.0,8.854,34.34099920294057,-114.74044577562277,KIWA,17.351666666666667,2023/09/01/KIWA/KIWA20230901_172106_V06
374,35.0,14.0,0.0,10.603,33.61947516727014,-114.30654591011837,KIWA,17.428611111111113,2023/09/01/KIWA/KIWA20230901_172543_V06
285,28.5,0.0,0.0,nan,nan,nan,KIWA,17.505555555555556,2023/09/01/KIWA/KIWA20230901_173020_V06
275,28.0,0.0,0.0,nan,nan,nan,KIWA,17.586388888888887,2023/09/01/KIWA/KIWA20230901_173511_V06
202,37.5,4.0,0.0,9.496,34.11721069723938,-115.25846701256656,KIWA,17.66333333333333,2023/09/01/KIWA/KIWA20230901_173948_V06
127,22.0,0.0,0.0,nan,nan,nan,KIWA,17.742222222222225,2023/09/01/KIWA/KIWA20230901_174432_V06
125,23.5,0.0,0.0,nan,nan,nan,KIWA,17.822777777777777,2023/09/01/KIWA/KIWA20230901_174922_V06
702,47.0,166.0,50.0,9.564,32.78153337626973,-113.8641552178459,KIWA,17.901944444444442,2023/09/01/KIWA/KIWA20230901_175407_V06
1613,56.5,699.0,376.0,12.047,32.798751112034545,-113.86150355037789,KIWA,17.98222222222222,2023/09/01/KIWA/KIWA20230901_175856_V06
3115,58.0,1322.0,720.0,12.08,32.81788116854526,-113.85813434146613,KIWA,18.06138888888889,2023/09/01/KIWA/KIWA20230901_180341_V06
5340,57.0,1969.0,848.0,14.696,32.84203433822081,-113.85435268085469,KIWA,18.140277777777776,2023/09/01/KIWA/KIWA20230901_180825_V06
8389,57.0,2780.0,1120.0,14.537,32.86645424159518,-113.84737746863858,KIWA,18.219166666666666,2023/09/01/KIWA/KIWA20230901_181309_V06
12125,56.5,3956.0,1631.0,14.715,32.87200125150156,-113.85416777822903,KIWA,18.298055555555557,2023/09/01/KIWA/KIWA20230901_181753_V06
15999,59.0,5826.0,2471.0,14.656,32.86670959321994,-113.86553008709794,KIWA,18.376944444444444,2023/09/01/KIWA/KIWA20230901_182237_V06
20634,64.0,8137.0,3315.0,14.638,32.87549941236068,-113.86938023483353,KIWA,18.45611111111111,2023/09/01/KIWA/KIWA20230901_182722_V06
24534,60.0,9266.0,4192.0,14.974,32.88629312975041,-113.87179882804138,KIWA,18.53111111111111,2023/09/01/KIWA/KIWA20230901_183152_V06
29272,59.5,10611.0,4705.0,15.194,32.894116362500185,-113.8813986588707,KIWA,18.60638888888889,2023/09/01/KIWA/KIWA20230901_183623_V06
34337,59.5,12297.0,4936.0,15.194,32.90409055005481,-113.89389416510973,KIWA,18.689166666666665,2023/09/01/KIWA/KIWA20230901_184121_V06
39365,60.5,14154.0,5776.0,15.034,32.92663654199758,-113.88714421989921,KIWA,18.772222222222222,2023/09/01/KIWA/KIWA20230901_184620_V06
46373,63.5,15757.0,6846.0,15.94,32.94680826763091,-113.88886240565138,KIWA,18.854722222222225,2023/09/01/KIWA/KIWA20230901_185117_V06
54601,61.5,19547.0,7487.0,14.755,32.96260590393643,-113.90909889740868,KIWA,18.9375,2023/09/01/KIWA/KIWA20230901_185615_V06
66310,63.0,22995.0,7176.0,15.512,32.9791619149654,-113.92104839911649,KIWA,19.028333333333332,2023/09/01/KIWA/KIWA20230901_190142_V06
73468,59.0,21934.0,6790.0,15.929,33.02843238204282,-113.90563561559378,KIWA,19.114722222222223,2023/09/01/KIWA/KIWA20230901_190653_V06
82344,61.0,21118.0,6874.0,15.791,33.04467912423846,-113.88968312850538,KIWA,19.197222222222223,2023/09/01/KIWA/KIWA20230901_191150_V06
96829,61.0,24362.0,8073.0,15.692,33.038807382026526,-113.92293255352551,KIWA,19.279999999999998,2023/09/01/KIWA/KIWA20230901_191648_V06
108818,63.0,27609.0,9549.0,15.756,33.05841730573129,-113.91464139904797,KIWA,19.366388888888892,2023/09/01/KIWA/KIWA20230901_192159_V06
119598,59.5,28964.0,9216.0,15.885,33.082745667108696,-113.91096303641689,KIWA,19.452777777777776,2023/09/01/KIWA/KIWA20230901_192710_V06
129030,63.5,29975.0,8838.0,15.591,33.104659605231255,-113.89611420833833,KIWA,19.539166666666667,2023/09/01/KIWA/KIWA20230901_193221_V06
141194,62.0,32736.0,8996.0,15.306,33.115056720203796,-113.92747522782314,KIWA,19.62361111111111,2023/09/01/KIWA/KIWA20230901_193725_V06
148420,61.0,31230.0,7341.0,15.228,33.135335806434696,-113.93122040735852,KIWA,19.731944444444444,2023/09/01/KIWA/KIWA20230901_194355_V06
161269,59.5,29723.0,5639.0,13.788,33.1444082089825,-113.92254250303047,KIWA,19.819166666666668,2023/09/01/KIWA/KIWA20230901_194909_V06
172678,58.5,29886.0,4767.0,15.848,33.163060067482654,-113.92155715407924,KIWA,19.906388888888888,2023/09/01/KIWA/KIWA20230901_195423_V06
181731,57.5,29467.0,4728.0,13.962,33.18248106043333,-113.91553612647662,KIWA,19.990000000000002,2023/09/01/KIWA/KIWA20230901_195924_V06
199185,60.5,30059.0,5039.0,14.817,33.2185971647668,-113.91099940014743,KIWA,20.073333333333334,2023/09/01/KIWA/KIWA20230901_200424_V06
210323,59.0,28234.0,5111.0,15.145,33.24241622532356,-113.91096778171561,KIWA,20.1525,2023/09/01/KIWA/KIWA20230901_200909_V06
194491,57.0,27385.0,5112.0,15.34,33.27208034678585,-113.90863231644433,KIWA,20.231666666666666,2023/09/01/KIWA/KIWA20230901_201354_V06
225139,55.5,23833.0,3955.0,15.996,33.318618129341665,-114.01853858372874,KIWA,20.306944444444444,2023/09/01/KIWA/KIWA20230901_201825_V06
201789,55.5,22037.0,3797.0,15.988,33.39081945149686,-113.96671294201285,KIWA,20.3975,2023/09/01/KIWA/KIWA20230901_202351_V06
204730,60.5,21635.0,3809.0,15.516,33.43837834089956,-113.97002566193471,KIWA,20.476666666666667,2023/09/01/KIWA/KIWA20230901_202836_V06
206947,59.0,22214.0,4433.0,15.287,33.46332206298668,-113.99767188584076,KIWA,20.559444444444445,2023/09/01/KIWA/KIWA20230901_203334_V06
228963,59.0,23525.0,4923.0,15.563,33.45807937490833,-114.04620699949818,KIWA,20.638333333333332,2023/09/01/KIWA/KIWA20230901_203818_V06
243484,58.5,24372.0,4553.0,15.997,33.454733978632966,-114.10401509405553,KIWA,20.722777777777775,2023/09/01/KIWA/KIWA20230901_204322_V06
232058,57.0,29782.0,5078.0,15.104,33.43405950398079,-114.09164986785154,KIWA,20.809444444444445,2023/09/01/KIWA/KIWA20230901_204834_V06
258641,65.0,34775.0,5272.0,15.932,33.455369432736354,-114.12883627484062,KIWA,20.89388888888889,2023/09/01/KIWA/KIWA20230901_205338_V06
259715,62.5,38468.0,5357.0,15.997,33.48659601036554,-114.05535083010379,KIWA,20.98222222222222,2023/09/01/KIWA/KIWA20230901_205856_V06
258215,58.5,43096.0,5548.0,15.964,33.53298893292232,-114.01347455245458,KIWA,21.070555555555554,2023/09/01/KIWA/KIWA20230901_210414_V06
257476,55.0,44687.0,5824.0,15.997,33.54247497200305,-113.96641617030728,KIWA,21.15888888888889,2023/09/01/KIWA/KIWA20230901_210932_V06
254931,58.0,46338.0,6836.0,15.997,33.54663936804404,-113.9496666612264,KIWA,21.246944444444445,2023/09/01/KIWA/KIWA20230901_211449_V06
254584,55.5,49251.0,7258.0,15.997,33.584693087651026,-113.93261573265002,KIWA,21.335277777777776,2023/09/01/KIWA/KIWA20230901_212007_V06
224377,54.5,53535.0,10149.0,15.997,33.59613472408868,-113.9112825433265,KIWA,21.42388888888889,2023/09/01/KIWA/KIWA20230901_212526_V06
251261,56.0,47731.0,7777.0,15.479,33.626212058852495,-113.93407140354086,KIWA,21.50861111111111,2023/09/01/KIWA/KIWA20230901_213031_V06
247614,56.0,47112.0,8052.0,15.293,33.648731899982074,-113.94576567560608,KIWA,21.596944444444443,2023/09/01/KIWA/KIWA20230901_213549_V06
245032,52.5,45330.0,8058.0,15.831,33.677363165523055,-113.92476016225574,KIWA,21.685277777777777,2023/09/01/KIWA/KIWA20230901_214107_V06
243904,52.0,42396.0,7230.0,15.009,33.710382566576165,-113.90772241633948,KIWA,21.77361111111111,2023/09/01/KIWA/KIWA20230901_214625_V06
240536,50.5,39867.0,7601.0,14.665,33.749009862689384,-113.8858575370221,KIWA,21.861944444444447,2023/09/01/KIWA/KIWA20230901_215143_V06
236978,50.0,35471.0,6457.0,15.072,33.776884585805504,-113.86068092452201,KIWA,21.950555555555553,2023/09/01/KIWA/KIWA20230901_215702_V06
237131,50.5,32137.0,5447.0,14.851,33.806075361385155,-113.89292725307023,KIWA,22.03888888888889,2023/09/01/KIWA/KIWA20230901_220220_V06
231625,53.0,30881.0,4660.0,15.511,33.82660663645256,-113.89648258102008,KIWA,22.129722222222224,2023/09/01/KIWA/KIWA20230901_220747_V06
232712,49.0,28830.0,2936.0,14.587,33.861924701414885,-113.91059083735128,KIWA,22.218055555555555,2023/09/01/KIWA/KIWA20230901_221305_V06
209554,48.0,25440.0,1545.0,15.325,33.85824813829869,-113.9289903206492,KIWA,22.30611111111111,2023/09/01/KIWA/KIWA20230901_221822_V06
207472,49.5,22024.0,918.0,14.401,33.87848268647019,-113.95285795687482,KIWA,22.385277777777777,2023/09/01/KIWA/KIWA20230901_222307_V06
237305,47.5,20857.0,392.0,14.602,33.90861448860527,-114.0044788852799,KIWA,22.460555555555555,2023/09/01/KIWA/KIWA20230901_222738_V06
238453,48.0,16868.0,253.0,13.896,33.917725215873745,-114.023495558367,KIWA,22.54138888888889,2023/09/01/KIWA/KIWA20230901_223229_V06
239601,43.5,14211.0,88.0,14.003,33.94965699989325,-114.03474323998441,KIWA,22.622222222222224,2023/09/01/KIWA/KIWA20230901_223720_V06
242743,44.5,11241.0,90.0,13.927,33.9691545800481,-114.069957097459,KIWA,22.703333333333333,2023/09/01/KIWA/KIWA20230901_224212_V06
243373,45.5,9186.0,98.0,13.116,34.0043894249109,-114.04332763873283,KIWA,22.790277777777778,2023/09/01/KIWA/KIWA20230901_224725_V06
242485,42.5,6018.0,7.0,10.806,34.00808301895121,-113.98639732779573,KIWA,22.87361111111111,2023/09/01/KIWA/KIWA20230901_225225_V06
240302,43.5,5490.0,15.0,10.978,34.01097679652173,-113.98884784952979,KIWA,22.949722222222224,2023/09/01/KIWA/KIWA20230901_225659_V06
