n_gates,max_dbz,area30,area40,top30_km,cen_lat,cen_lon,radar,hour,key
10393,44.0,222.0,11.0,7.44,32.872130410549694,-115.93370303863458,KYUX,17.7375,2023/09/01/KYUX/KYUX20230901_174415_V06
10162,42.0,113.0,1.0,5.961,32.74956028016523,-115.93317688861752,KYUX,17.81722222222222,2023/09/01/KYUX/KYUX20230901_174902_V06
11714,43.5,43.0,3.0,4.547,32.62916416802778,-116.05130365949562,KYUX,17.892222222222223,2023/09/01/KYUX/KYUX20230901_175332_V06
12484,44.0,94.0,9.0,10.326,33.43030808827642,-116.23894433977583,KYUX,17.967499999999998,2023/09/01/KYUX/KYUX20230901_175803_V06
14286,53.5,402.0,109.0,12.913,33.52898209251625,-115.70659476710013,KYUX,18.04277777777778,2023/09/01/KYUX/KYUX20230901_180234_V06
18189,52.5,588.0,130.0,14.916,33.397663377969295,-115.34527162825613,KYUX,18.121666666666666,2023/09/01/KYUX/KYUX20230901_180718_V06
17864,51.5,838.0,145.0,13.47,33.08384894300118,-114.95924657445558,KYUX,18.20888888888889,2023/09/01/KYUX/KYUX20230901_181232_V06
22282,50.0,1404.0,314.0,15.963,33.01252452216067,-115.10338863173544,KYUX,18.284444444444446,2023/09/01/KYUX/KYUX20230901_181704_V06
23603,53.0,1721.0,416.0,13.716,33.00328552297282,-115.10613156272265,KYUX,18.36527777777778,2023/09/01/KYUX/KYUX20230901_182155_V06
26869,55.5,1755.0,414.0,13.678,33.050987267923816,-115.28560784856637,KYUX,18.442222222222224,2023/09/01/KYUX/KYUX20230901_182632_V06
32327,56.0,2503.0,507.0,14.409,32.85022489660105,-115.35271038123612,KYUX,18.519444444444442,2023/09/01/KYUX/KYUX20230901_183110_V06
35452,60.5,3607.0,926.0,14.607,32.80242775175309,-115.2447631313058,KYUX,18.60638888888889,2023/09/01/KYUX/KYUX20230901_183623_V06
38241,59.5,4757.0,1391.0,14.835,32.744316769910455,-115.15731372026366,KYUX,18.68888888888889,2023/09/01/KYUX/KYUX20230901_184120_V06
44660,61.5,5076.0,1574.0,15.561,32.66412071268217,-115.0419406344074,KYUX,18.77583333333333,2023/09/01/KYUX/KYUX20230901_184633_V06
41867,61.0,5043.0,1665.0,13.979,32.602985021058785,-115.15598335665567,KYUX,18.862222222222222,2023/09/01/KYUX/KYUX20230901_185144_V06
48062,65.5,5556.0,1627.0,15.52,32.5588173760493,-115.32817422990985,KYUX,18.941388888888888,2023/09/01/KYUX/KYUX20230901_185629_V06
56425,68.5,5913.0,1829.0,15.406,32.54246418286487,-115.29720185946037,KYUX,19.022222222222222,2023/09/01/KYUX/KYUX20230901_190120_V06
59816,63.0,6974.0,2260.0,14.752,32.51604989744727,-115.32135218859582,KYUX,19.113055555555558,2023/09/01/KYUX/KYUX20230901_190647_V06
68272,64.5,9185.0,2865.0,14.433,32.5289153343277,-115.41860613481838,KYUX,19.200277777777778,2023/09/01/KYUX/KYUX20230901_191201_V06
78326,61.0,11295.0,4257.0,14.581,32.55305584492768,-115.42157658481852,KYUX,19.287222222222223,2023/09/01/KYUX/KYUX20230901_191714_V06
85187,62.0,13275.0,5383.0,14.613,32.57865337102328,-115.45790019815529,KYUX,19.378333333333334,2023/09/01/KYUX/KYUX20230901_192242_V06
92511,63.0,15708.0,6311.0,14.39,32.59851342931758,-115.47625529037508,KYUX,19.461111111111112,2023/09/01/KYUX/KYUX20230901_192740_V06
105059,61.5,17833.0,6578.0,14.745,32.616833205229284,-115.50256470909623,KYUX,19.54388888888889,2023/09/01/KYUX/KYUX20230901_193238_V06
112772,61.5,18429.0,6494.0,14.772,32.630287335310186,-115.55541053564345,KYUX,19.634999999999998,2023/09/01/KYUX/KYUX20230901_193806_V06
126622,63.5,20792.0,7648.0,14.001,32.62542255535905,-115.64051803652202,KYUX,19.717777777777776,2023/09/01/KYUX/KYUX20230901_194304_V06
138104,63.5,24542.0,9669.0,14.656,32.61621445753615,-115.69735370902029,KYUX,19.800555555555555,2023/09/01/KYUX/KYUX20230901_194802_V06
148338,66.5,28369.0,11491.0,15.598,32.61032630582958,-115.71887967018544,KYUX,19.8875,2023/09/01/KYUX/KYUX20230901_195315_V06
155750,66.5,32047.0,13491.0,15.407,32.62619235077068,-115.72098362377506,KYUX,19.97472222222222,2023/09/01/KYUX/KYUX20230901_195829_V06
162861,64.0,33426.0,13904.0,15.307,32.64007638791206,-115.71574713811273,KYUX,20.061944444444446,2023/09/01/KYUX/KYUX20230901_200343_V06
168564,66.0,33377.0,13604.0,14.962,32.673460025507985,-115.72080831396433,KYUX,20.14638888888889,2023/09/01/KYUX/KYUX20230901_200847_V06
177212,66.0,32255.0,13405.0,15.094,32.69966687952056,-115.7215996263916,KYUX,20.233611111111113,2023/09/01/KYUX/KYUX20230901_201401_V06
181399,63.5,32142.0,13111.0,14.994,32.721474669950645,-115.7240249242672,KYUX,20.321944444444444,2023/09/01/KYUX/KYUX20230901_201919_V06
185466,67.5,31461.0,13009.0,14.424,32.75250254660868,-115.6937032105274,KYUX,20.406666666666666,2023/09/01/KYUX/KYUX20230901_202424_V06
191169,64.0,31870.0,13197.0,15.068,32.75095003454166,-115.67086690382305,KYUX,20.490833333333335,2023/09/01/KYUX/KYUX20230901_202927_V06
199710,63.0,34275.0,14159.0,14.582,32.73588546177314,-115.6446333124415,KYUX,20.57361111111111,2023/09/01/KYUX/KYUX20230901_203425_V06
209929,63.5,37240.0,15551.0,15.994,32.703690119967554,-115.61477149284603,KYUX,20.65833333333333,2023/09/01/KYUX/KYUX20230901_203930_V06
220931,64.0,42446.0,17322.0,15.999,32.68362324828145,-115.59445534075,KYUX,20.744444444444447,2023/09/01/KYUX/KYUX20230901_204440_V06
233991,65.5,46285.0,18050.0,15.951,32.67499832233707,-115.57789238055099,KYUX,20.83277777777778,2023/09/01/KYUX/KYUX20230901_204958_V06
247636,64.5,48598.0,19214.0,15.951,32.64406514935861,-115.5545869528502,KYUX,20.921111111111113,2023/09/01/KYUX/KYUX20230901_205516_V06
264515,64.0,52006.0,20441.0,15.728,32.619270424077776,-115.53113694117927,KYUX,21.009722222222223,2023/09/01/KYUX/KYUX20230901_210035_V06
281499,65.5,55449.0,21003.0,15.393,32.62470120028472,-115.5236209422491,KYUX,21.101111111111113,2023/09/01/KYUX/KYUX20230901_210604_V06
305813,65.5,59719.0,22408.0,15.487,32.62627741297717,-115.52674767543826,KYUX,21.21388888888889,2023/09/01/KYUX/KYUX20230901_211250_V06
323551,64.5,62318.0,22087.0,15.059,32.63907322956819,-115.5329737676513,KYUX,21.30527777777778,2023/09/01/KYUX/KYUX20230901_211819_V06
339625,63.5,66499.0,24191.0,14.557,32.66455972558482,-115.5634685827576,KYUX,21.39611111111111,2023/09/01/KYUX/KYUX20230901_212346_V06
354371,65.0,67154.0,24226.0,15.416,32.67030975928771,-115.57433101211603,KYUX,21.482499999999998,2023/09/01/KYUX/KYUX20230901_212857_V06
367529,65.5,64583.0,23052.0,15.505,32.666132028558195,-115.58261765797374,KYUX,21.570833333333333,2023/09/01/KYUX/KYUX20230901_213415_V06
372215,65.5,62113.0,21954.0,15.059,32.67114642104625,-115.59848871511669,KYUX,21.661666666666665,2023/09/01/KYUX/KYUX20230901_213942_V06
381204,61.0,57395.0,20242.0,14.706,32.65657736924527,-115.60428999029831,KYUX,21.74638888888889,2023/09/01/KYUX/KYUX20230901_214447_V06
388243,60.0,54098.0,18429.0,14.531,32.67452053967675,-115.61313829925638,KYUX,21.83722222222222,2023/09/01/KYUX/KYUX20230901_215014_V06
395608,62.0,51125.0,17057.0,14.42,32.681528905100166,-115.62413313646942,KYUX,21.928333333333335,2023/09/01/KYUX/KYUX20230901_215542_V06
401247,61.0,49545.0,16550.0,13.917,32.680945498370654,-115.63190616838948,KYUX,22.019444444444442,2023/09/01/KYUX/KYUX20230901_220110_V06
411144,61.5,48862.0,16089.0,13.405,32.68978053065373,-115.63676842759371,KYUX,22.108055555555556,2023/09/01/KYUX/KYUX20230901_220629_V06
423573,64.0,47771.0,14909.0,13.641,32.71549789386112,-115.64231223156486,KYUX,22.198888888888888,2023/09/01/KYUX/KYUX20230901_221156_V06
434634,62.5,48137.0,15112.0,12.945,32.751081021158136,-115.6352597534317,KYUX,22.283333333333335,2023/09/01/KYUX/KYUX20230901_221700_V06
443963,65.0,50265.0,15505.0,12.968,32.8030694424295,-115.64148875731655,KYUX,22.369722222222222,2023/09/01/KYUX/KYUX20230901_222211_V06
452051,63.5,51127.0,15822.0,13.398,32.81240764438113,-115.62029914625097,KYUX,22.454166666666666,2023/09/01/KYUX/KYUX20230901_222715_V06
458984,63.0,52941.0,15990.0,13.106,32.86280241132139,-115.61974957256712,KYUX,22.54527777777778,2023/09/01/KYUX/KYUX20230901_223243_V06
467332,63.0,52905.0,16454.0,11.858,32.85933516843129,-115.61056767548514,KYUX,22.628333333333334,2023/09/01/KYUX/KYUX20230901_223742_V06
474575,63.5,53985.0,16126.0,13.578,32.880934189207714,-115.62621723580946,KYUX,22.718888888888888,2023/09/01/KYUX/KYUX20230901_224308_V06
479853,60.0,55241.0,16273.0,11.866,32.916232409866154,-115.64217042022716,KYUX,22.810000000000002,2023/09/01/KYUX/KYUX20230901_224836_V06
483061,63.5,56619.0,16934.0,11.419,32.94010511347405,-115.66179850207166,KYUX,22.90111111111111,2023/09/01/KYUX/KYUX20230901_225404_V06
482699,63.5,56722.0,15968.0,12.164,32.93411626026968,-115.65471470534595,KYUX,22.992222222222225,2023/09/01/KYUX/KYUX20230901_225932_V06
42,21.5,0.0,0.0,nan,nan,nan,KIWA,0.024444444444444442,2023/09/01/KIWA/KIWA20230901_000128_V06
32,28.5,0.0,0.0,nan,nan,nan,KIWA,0.10138888888888889,2023/09/01/KIWA/KIWA20230901_000605_V06
13,17.0,0.0,0.0,nan,nan,nan,KIWA,0.17305555555555555,2023/09/01/KIWA/KIWA20230901_001023_V06
17,21.0,0.0,0.0,nan,nan,nan,KIWA,0.24444444444444444,2023/09/01/KIWA/KIWA20230901_001440_V06
17,16.5,0.0,0.0,nan,nan,nan,KIWA,0.3161111111111111,2023/09/01/KIWA/KIWA20230901_001858_V06
12,28.0,0.0,0.0,nan,nan,nan,KIWA,0.3913888888888889,2023/09/01/KIWA/KIWA20230901_002329_V06
12,20.0,0.0,0.0,nan,nan,nan,KIWA,0.46444444444444444,2023/09/01/KIWA/KIWA20230901_002752_V06
14,44.5,6.0,3.0,13.911,34.02605417840551,-115.02318318545433,KIWA,0.5377777777777778,2023/09/01/KIWA/KIWA20230901_003216_V06
7,22.0,0.0,0.0,nan,nan,nan,KIWA,0.6130555555555556,2023/09/01/KIWA/KIWA20230901_003647_V06
16,18.0,0.0,0.0,nan,nan,nan,KIWA,0.6927777777777778,2023/09/01/KIWA/KIWA20230901_004134_V06
12,18.0,0.0,0.0,nan,nan,nan,KIWA,0.7677777777777778,2023/09/01/KIWA/KIWA20230901_004604_V06
11,18.5,0.0,0.0,nan,nan,nan,KIWA,0.8475,2023/09/01/KIWA/KIWA20230901_005051_V06
8,15.0,0.0,0.0,nan,nan,nan,KIWA,0.9269444444444445,2023/09/01/KIWA/KIWA20230901_005537_V06
12,16.5,0.0,0.0,nan,nan,nan,KIWA,1.0066666666666666,2023/09/01/KIWA/KIWA20230901_010024_V06
8,18.0,0.0,0.0,nan,nan,nan,KIWA,1.0875,2023/09/01/KIWA/KIWA20230901_010515_V06
16,19.5,0.0,0.0,nan,nan,nan,KIWA,1.1675,2023/09/01/KIWA/KIWA20230901_011003_V06
14,20.0,0.0,0.0,nan,nan,nan,KIWA,1.2508333333333332,2023/09/01/KIWA/KIWA20230901_011503_V06
12,19.0,0.0,0.0,nan,nan,nan,KIWA,1.3341666666666665,2023/09/01/KIWA/KIWA20230901_012003_V06
10,17.0,0.0,0.0,nan,nan,nan,KIWA,1.4175,2023/09/01/KIWA/KIWA20230901_012503_V06
23,20.5,0.0,0.0,nan,nan,nan,KIWA,1.5022222222222221,2023/09/01/KIWA/KIWA20230901_013008_V06
20,19.5,0.0,0.0,nan,nan,nan,KIWA,1.5808333333333333,2023/09/01/KIWA/KIWA20230901_013451_V06
16,20.5,0.0,0.0,nan,nan,nan,KIWA,1.6677777777777776,2023/09/01/KIWA/KIWA20230901_014004_V06
10,21.5,0.0,0.0,nan,nan,nan,KIWA,1.7513888888888889,2023/09/01/KIWA/KIWA20230901_014505_V06
12,16.5,0.0,0.0,nan,nan,nan,KIWA,1.8347222222222224,2023/09/01/KIWA/KIWA20230901_015005_V06
10,17.5,0.0,0.0,nan,nan,nan,KIWA,1.9216666666666664,2023/09/01/KIWA/KIWA20230901_015518_V06
20,40.0,4.0,2.0,10.194,34.01845933807111,-114.7548127336108,KIWA,2.0125,2023/09/01/KIWA/KIWA20230901_020045_V06
18,20.0,0.0,0.0,nan,nan,nan,KIWA,2.0994444444444444,2023/09/01/KIWA/KIWA20230901_020558_V06
18,17.0,0.0,0.0,nan,nan,nan,KIWA,2.1863888888888887,2023/09/01/KIWA/KIWA20230901_021111_V06
20,17.0,0.0,0.0,nan,nan,nan,KIWA,2.2744444444444443,2023/09/01/KIWA/KIWA20230901_021628_V06
6,16.0,0.0,0.0,nan,nan,nan,KIWA,2.362777777777778,2023/09/01/KIWA/KIWA20230901_022146_V06
6,20.0,0.0,0.0,nan,nan,nan,KIWA,2.4511111111111115,2023/09/01/KIWA/KIWA20230901_022704_V06
26,18.0,0.0,0.0,nan,nan,nan,KIWA,2.5394444444444444,2023/09/01/KIWA/KIWA20230901_023222_V06
8,17.5,0.0,0.0,nan,nan,nan,KIWA,2.6275,2023/09/01/KIWA/KIWA20230901_023739_V06
22,21.0,0.0,0.0,nan,nan,nan,KIWA,2.713888888888889,2023/09/01/KIWA/KIWA20230901_024250_V06
8,18.0,0.0,0.0,nan,nan,nan,KIWA,2.802222222222222,2023/09/01/KIWA/KIWA20230901_024808_V06
10,17.0,0.0,0.0,nan,nan,nan,KIWA,2.888611111111111,2023/09/01/KIWA/KIWA20230901_025319_V06
12,18.5,0.0,0.0,nan,nan,nan,KIWA,2.979444444444445,2023/09/01/KIWA/KIWA20230901_025846_V06
18,15.0,0.0,0.0,nan,nan,nan,KIWA,3.065833333333333,2023/09/01/KIWA/KIWA20230901_030357_V06
8,17.0,0.0,0.0,nan,nan,nan,KIWA,3.156388888888889,2023/09/01/KIWA/KIWA20230901_030923_V06
10,20.0,0.0,0.0,nan,nan,nan,KIWA,3.2472222222222222,2023/09/01/KIWA/KIWA20230901_031450_V06
12,19.5,0.0,0.0,nan,nan,nan,KIWA,3.3380555555555556,2023/09/01/KIWA/KIWA20230901_032017_V06
8,17.0,0.0,0.0,nan,nan,nan,KIWA,3.428888888888889,2023/09/01/KIWA/KIWA20230901_032544_V06
11,19.0,0.0,0.0,nan,nan,nan,KIWA,3.52,2023/09/01/KIWA/KIWA20230901_033112_V06
8,18.0,0.0,0.0,nan,nan,nan,KIWA,3.6083333333333334,2023/09/01/KIWA/KIWA20230901_033630_V06
6,16.5,0.0,0.0,nan,nan,nan,KIWA,3.7172222222222224,2023/09/01/KIWA/KIWA20230901_034302_V06
46,23.5,0.0,0.0,nan,nan,nan,KIWA,3.803611111111111,2023/09/01/KIWA/KIWA20230901_034813_V06
13,18.0,0.0,0.0,nan,nan,nan,KIWA,3.8897222222222223,2023/09/01/KIWA/KIWA20230901_035323_V06
7,22.5,0.0,0.0,nan,nan,nan,KIWA,3.9761111111111114,2023/09/01/KIWA/KIWA20230901_035834_V06
20,26.5,0.0,0.0,nan,nan,nan,KIWA,4.060833333333333,2023/09/01/KIWA/KIWA20230901_040339_V06
12,18.0,0.0,0.0,nan,nan,nan,KIWA,4.145277777777778,2023/09/01/KIWA/KIWA20230901_040843_V06
10,18.0,0.0,0.0,nan,nan,nan,KIWA,4.229444444444445,2023/09/01/KIWA/KIWA20230901_041346_V06
4,12.5,0.0,0.0,nan,nan,nan,KIWA,4.313888888888889,2023/09/01/KIWA/KIWA20230901_041850_V06
2,10.5,0.0,0.0,nan,nan,nan,KIWA,4.398611111111111,2023/09/01/KIWA/KIWA20230901_042355_V06
19,18.5,0.0,0.0,nan,nan,nan,KIWA,4.482777777777778,2023/09/01/KIWA/KIWA20230901_042858_V06
11,18.5,0.0,0.0,nan,nan,nan,KIWA,4.573611111111111,2023/09/01/KIWA/KIWA20230901_043425_V06
21,19.5,0.0,0.0,nan,nan,nan,KIWA,4.664444444444444,2023/09/01/KIWA/KIWA20230901_043952_V06
39,19.0,0.0,0.0,nan,nan,nan,KIWA,4.755277777777778,2023/09/01/KIWA/KIWA20230901_044519_V06
17,24.0,0.0,0.0,nan,nan,nan,KIWA,4.846111111111111,2023/09/01/KIWA/KIWA20230901_045046_V06
11,18.0,0.0,0.0,nan,nan,nan,KIWA,4.9366666666666665,2023/09/01/KIWA/KIWA20230901_045612_V06
11,22.0,0.0,0.0,nan,nan,nan,KIWA,5.0275,2023/09/01/KIWA/KIWA20230901_050139_V06
8,18.5,0.0,0.0,nan,nan,nan,KIWA,5.118055555555555,2023/09/01/KIWA/KIWA20230901_050705_V06
6,18.5,0.0,0.0,nan,nan,nan,KIWA,5.208888888888889,2023/09/01/KIWA/KIWA20230901_051232_V06
0,nan,0.0,0.0,nan,nan,nan,KIWA,5.291388888888889,2023/09/01/KIWA/KIWA20230901_051729_V06
12,17.0,0.0,0.0,nan,nan,nan,KIWA,5.38,2023/09/01/KIWA/KIWA20230901_052248_V06
6,15.5,0.0,0.0,nan,nan,nan,KIWA,5.468055555555556,2023/09/01/KIWA/KIWA20230901_052805_V06
10,22.0,0.0,0.0,nan,nan,nan,KIWA,5.556111111111111,2023/09/01/KIWA/KIWA20230901_053322_V06
8,19.5,0.0,0.0,nan,nan,nan,KIWA,5.646944444444444,2023/09/01/KIWA/KIWA20230901_053849_V06
10,17.0,0.0,0.0,nan,nan,nan,KIWA,5.737777777777778,2023/09/01/KIWA/KIWA20230901_054416_V06
21,18.5,0.0,0.0,nan,nan,nan,KIWA,5.828333333333333,2023/09/01/KIWA/KIWA20230901_054942_V06
13,18.5,0.0,0.0,nan,nan,nan,KIWA,5.919444444444445,2023/09/01/KIWA/KIWA20230901_055510_V06
16,18.0,0.0,0.0,nan,nan,nan,KIWA,6.01,2023/09/01/KIWA/KIWA20230901_060036_V06
57,32.5,2.0,0.0,10.603,33.97075663577964,-115.29902842049631,KIWA,6.100833333333333,2023/09/01/KIWA/KIWA20230901_060603_V06
119,30.0,1.0,0.0,9.869,34.119871958338564,-115.09021526137356,KIWA,6.191666666666667,2023/09/01/KIWA/KIWA20230901_061130_V06
147,31.0,1.0,0.0,9.676,34.12217580902956,-115.10363633323259,KIWA,6.282222222222222,2023/09/01/KIWA/KIWA20230901_061656_V06
172,34.0,13.0,0.0,10.338,34.1005027376403,-115.1142521347165,KIWA,6.368333333333333,2023/09/01/KIWA/KIWA20230901_062206_V06
131,32.5,1.0,0.0,9.786,34.116811536901935,-115.07156063979107,KIWA,6.4511111111111115,2023/09/01/KIWA/KIWA20230901_062704_V06
80,26.0,0.0,0.0,nan,nan,nan,KIWA,6.533888888888889,2023/09/01/KIWA/KIWA20230901_063202_V06
197,30.0,1.0,0.0,9.862,34.17182792766744,-115.07806390971486,KIWA,6.624722222222223,2023/09/01/KIWA/KIWA20230901_063729_V06
170,28.0,0.0,0.0,nan,nan,nan,KIWA,6.7155555555555555,2023/09/01/KIWA/KIWA20230901_064256_V06
121,22.0,0.0,0.0,nan,nan,nan,KIWA,6.798333333333333,2023/09/01/KIWA/KIWA20230901_064754_V06
146,27.5,0.0,0.0,nan,nan,nan,KIWA,6.880833333333334,2023/09/01/KIWA/KIWA20230901_065251_V06
252,29.0,0.0,0.0,nan,nan,nan,KIWA,6.969166666666667,2023/09/01/KIWA/KIWA20230901_065809_V06
157,25.0,0.0,0.0,nan,nan,nan,KIWA,7.0575,2023/09/01/KIWA/KIWA20230901_070327_V06
229,23.5,0.0,0.0,nan,nan,nan,KIWA,7.145833333333334,2023/09/01/KIWA/KIWA20230901_070845_V06
338,26.0,0.0,0.0,nan,nan,nan,KIWA,7.234166666666667,2023/09/01/KIWA/KIWA20230901_071403_V06
477,31.0,1.0,0.0,9.676,34.249637997548895,-115.05772751901354,KIWA,7.322222222222222,2023/09/01/KIWA/KIWA20230901_071920_V06
463,24.0,0.0,0.0,nan,nan,nan,KIWA,7.413055555555556,2023/09/01/KIWA/KIWA20230901_072447_V06
299,27.5,0.0,0.0,nan,nan,nan,KIWA,7.503888888888889,2023/09/01/KIWA/KIWA20230901_073014_V06
47,23.0,0.0,0.0,nan,nan,nan,KIWA,7.594722222222222,2023/09/01/KIWA/KIWA20230901_073541_V06
20,16.5,0.0,0.0,nan,nan,nan,KIWA,7.683055555555556,2023/09/01/KIWA/KIWA20230901_074059_V06
19,18.5,0.0,0.0,nan,nan,nan,KIWA,7.771111111111111,2023/09/01/KIWA/KIWA20230901_074616_V06
53,21.5,0.0,0.0,nan,nan,nan,KIWA,7.857222222222222,2023/09/01/KIWA/KIWA20230901_075126_V06
185,24.0,0.0,0.0,nan,nan,nan,KIWA,7.948055555555555,2023/09/01/KIWA/KIWA20230901_075653_V06
238,30.0,1.0,0.0,10.135,34.45842385110581,-115.0151939487461,KIWA,8.034444444444444,2023/09/01/KIWA/KIWA20230901_080204_V06
177,25.5,0.0,0.0,nan,nan,nan,KIWA,8.122777777777777,2023/09/01/KIWA/KIWA20230901_080722_V06
69,19.0,0.0,0.0,nan,nan,nan,KIWA,8.213888888888889,2023/09/01/KIWA/KIWA20230901_081250_V06
69,20.0,0.0,0.0,nan,nan,nan,KIWA,8.301944444444445,2023/09/01/KIWA/KIWA20230901_081807_V06
19,17.5,0.0,0.0,nan,nan,nan,KIWA,8.392777777777777,2023/09/01/KIWA/KIWA20230901_082334_V06
8,22.0,0.0,0.0,nan,nan,nan,KIWA,8.48361111111111,2023/09/01/KIWA/KIWA20230901_082901_V06
11,18.5,0.0,0.0,nan,nan,nan,KIWA,8.56638888888889,2023/09/01/KIWA/KIWA20230901_083359_V06
27,15.5,0.0,0.0,nan,nan,nan,KIWA,8.649166666666666,2023/09/01/KIWA/KIWA20230901_083857_V06
30,19.5,0.0,0.0,nan,nan,nan,KIWA,8.728055555555555,2023/09/01/KIWA/KIWA20230901_084341_V06
33,20.0,0.0,0.0,nan,nan,nan,KIWA,8.814722222222223,2023/09/01/KIWA/KIWA20230901_084853_V06
36,18.5,0.0,0.0,nan,nan,nan,KIWA,8.901944444444444,2023/09/01/KIWA/KIWA20230901_085407_V06
198,27.0,0.0,0.0,nan,nan,nan,KIWA,8.988888888888889,2023/09/01/KIWA/KIWA20230901_085920_V06
211,30.5,2.0,0.0,10.512,34.148135030091716,-114.73118092457106,KIWA,9.072222222222223,2023/09/01/KIWA/KIWA20230901_090420_V06
192,25.0,0.0,0.0,nan,nan,nan,KIWA,9.155555555555557,2023/09/01/KIWA/KIWA20230901_090920_V06
138,25.5,0.0,0.0,nan,nan,nan,KIWA,9.23861111111111,2023/09/01/KIWA/KIWA20230901_091419_V06
205,22.0,0.0,0.0,nan,nan,nan,KIWA,9.322222222222223,2023/09/01/KIWA/KIWA20230901_091920_V06
341,29.5,0.0,0.0,nan,nan,nan,KIWA,9.409444444444444,2023/09/01/KIWA/KIWA20230901_092434_V06
1026,33.0,27.0,0.0,9.14,34.0217851613724,-114.86768187135549,KIWA,9.492777777777777,2023/09/01/KIWA/KIWA20230901_092934_V06
1222,35.5,62.0,0.0,10.081,34.039026828410414,-114.875252532453,KIWA,9.57611111111111,2023/09/01/KIWA/KIWA20230901_093434_V06
1209,37.0,30.0,0.0,9.535,34.03221307531515,-114.9173809113158,KIWA,9.659722222222223,2023/09/01/KIWA/KIWA20230901_093935_V06
1031,41.5,60.0,1.0,10.871,34.01271225742313,-114.907811489524,KIWA,9.742777777777777,2023/09/01/KIWA/KIWA20230901_094434_V06
780,38.0,50.0,0.0,9.882,34.07999714285882,-114.89440090072367,KIWA,9.82611111111111,2023/09/01/KIWA/KIWA20230901_094934_V06
772,38.0,46.0,0.0,9.893,34.23760086931125,-114.91971198144677,KIWA,9.909444444444444,2023/09/01/KIWA/KIWA20230901_095434_V06
648,33.5,11.0,0.0,9.56,34.080137526678264,-114.85902873538198,KIWA,9.996666666666666,2023/09/01/KIWA/KIWA20230901_095948_V06
699,36.5,24.0,0.0,9.918,34.158828684265394,-115.00224234124056,KIWA,10.087222222222223,2023/09/01/KIWA/KIWA20230901_100514_V06
311,28.5,0.0,0.0,nan,nan,nan,KIWA,10.178055555555554,2023/09/01/KIWA/KIWA20230901_101041_V06
84,24.0,0.0,0.0,nan,nan,nan,KIWA,10.26888888888889,2023/09/01/KIWA/KIWA20230901_101608_V06
46,18.0,0.0,0.0,nan,nan,nan,KIWA,10.359722222222222,2023/09/01/KIWA/KIWA20230901_102135_V06
4,19.5,0.0,0.0,nan,nan,nan,KIWA,10.450277777777776,2023/09/01/KIWA/KIWA20230901_102701_V06
6,17.0,0.0,0.0,nan,nan,nan,KIWA,10.54138888888889,2023/09/01/KIWA/KIWA20230901_103229_V06
5,16.0,0.0,0.0,nan,nan,nan,KIWA,10.632222222222223,2023/09/01/KIWA/KIWA20230901_103756_V06
43,19.5,0.0,0.0,nan,nan,nan,KIWA,10.716666666666667,2023/09/01/KIWA/KIWA20230901_104300_V06
29,17.5,0.0,0.0,nan,nan,nan,KIWA,10.801388888888889,2023/09/01/KIWA/KIWA20230901_104805_V06
142,28.0,0.0,0.0,nan,nan,nan,KIWA,10.886111111111111,2023/09/01/KIWA/KIWA20230901_105310_V06
206,23.5,0.0,0.0,nan,nan,nan,KIWA,10.976666666666667,2023/09/01/KIWA/KIWA20230901_105836_V06
108,21.5,0.0,0.0,nan,nan,nan,KIWA,11.067499999999999,2023/09/01/KIWA/KIWA20230901_110403_V06
110,18.5,0.0,0.0,nan,nan,nan,KIWA,11.158333333333333,2023/09/01/KIWA/KIWA20230901_110930_V06
128,21.0,0.0,0.0,nan,nan,nan,KIWA,11.249166666666666,2023/09/01/KIWA/KIWA20230901_111457_V06
244,20.5,0.0,0.0,nan,nan,nan,KIWA,11.340277777777779,2023/09/01/KIWA/KIWA20230901_112025_V06
429,24.0,0.0,0.0,nan,nan,nan,KIWA,11.431111111111111,2023/09/01/KIWA/KIWA20230901_112552_V06
570,26.5,0.0,0.0,nan,nan,nan,KIWA,11.521666666666668,2023/09/01/KIWA/KIWA20230901_113118_V06
456,25.0,0.0,0.0,nan,nan,nan,KIWA,11.61,2023/09/01/KIWA/KIWA20230901_113636_V06
274,24.0,0.0,0.0,nan,nan,nan,KIWA,11.719166666666666,2023/09/01/KIWA/KIWA20230901_114309_V06
100,22.5,0.0,0.0,nan,nan,nan,KIWA,11.807500000000001,2023/09/01/KIWA/KIWA20230901_114827_V06
32,18.5,0.0,0.0,nan,nan,nan,KIWA,11.893888888888888,2023/09/01/KIWA/KIWA20230901_115338_V06
14,16.5,0.0,0.0,nan,nan,nan,KIWA,11.980277777777777,2023/09/01/KIWA/KIWA20230901_115849_V06
6,18.0,0.0,0.0,nan,nan,nan,KIWA,12.06638888888889,2023/09/01/KIWA/KIWA20230901_120359_V06
8,17.5,0.0,0.0,nan,nan,nan,KIWA,12.152777777777779,2023/09/01/KIWA/KIWA20230901_120910_V06
16,18.5,0.0,0.0,nan,nan,nan,KIWA,12.235277777777776,2023/09/01/KIWA/KIWA20230901_121407_V06
40,19.0,0.0,0.0,nan,nan,nan,KIWA,12.317777777777778,2023/09/01/KIWA/KIWA20230901_121904_V06
44,19.0,0.0,0.0,nan,nan,nan,KIWA,12.402222222222223,2023/09/01/KIWA/KIWA20230901_122408_V06
